Direct GHG Emissions (Metric Tons CO2e),Water Intensity (All Water Sources) (gal/ft²),log_Property Id,log_Year Built,log_Number of Buildings - Self-reported,log_Occupancy,log_Weather Normalized Site Natural Gas Use (therms),log_Direct GHG Emissions (Metric Tons CO2e),log_Property GFA - Self-Reported (ft²),log_Water Intensity (All Water Sources) (gal/ft²),log_Source EUI (kBtu/ft²),log_Community Board,log_Census Tract,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,score
220.4,,14.847998357400904,7.5652752818989315,0.0,4.605170185988092,10.725379688986635,5.39544407727876,10.939337519467923,,4.9104465668408235,2.0794415416798357,5.720311776607412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
390.2,75.87,15.212540337714861,7.584264818389059,0.0,4.605170185988092,,5.96665942818901,11.769023986760127,4.329021349349984,5.1440000061636795,2.0794415416798357,5.37989735354046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
253.2,,14.8242181972548,7.570443252057374,0.0,4.605170185988092,10.769844066060363,5.534179690270021,11.641318679738628,,4.390738575275903,2.0794415416798357,5.332718793265369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
247.2,18.44,14.887254435374567,7.562681246721884,0.0,4.605170185988092,,5.510197725583535,11.200185379844262,2.914522218128448,4.398146016553765,2.0794415416798357,5.332718793265369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
404.7,,14.827037285072965,7.563200592358071,0.0,4.605170185988092,11.037077591348327,6.00314605188182,11.738585846408712,,4.511957804265912,2.0794415416798357,5.3706380281276624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
297.8,58.56,14.794469187450261,7.5652752818989315,0.0,4.605170185988092,11.017262636139387,5.696422120249909,11.543551658511989,4.0700518696530565,4.576770711466393,2.1972245773362196,5.3612921657094255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101.3,36.31,14.980464116840947,7.601901959875166,0.0,4.605170185988092,9.939018775575784,4.618086411254637,11.116752055022747,3.5920931854262443,4.810557015713042,2.1972245773362196,5.820082930352362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172.0,,14.83497754172806,7.563719668414366,0.0,4.605170185988092,10.481159345271122,5.147494476813453,11.003282474950524,,4.663439094112067,2.1972245773362196,5.771441123130016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106.5,2.21,14.799319741569253,7.606387389772652,0.0,4.605170185988092,10.019758334201514,4.66814498514948,10.858518112726214,0.7929925155296614,4.592084946439436,2.1972245773362196,5.7899601708972535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
222.0,,14.850057457994422,7.562681246721884,0.0,4.605170185988092,10.737456982711999,5.402677381872279,11.336748988435987,,4.78164132910387,2.1972245773362196,11.287291314687705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.3,101.97,15.328723872641358,7.554858521040676,0.0,4.0943445622221,8.689060290306333,3.269568939183719,11.289781913656018,4.624678652376135,3.2268439945173775,2.0794415416798357,5.733341276897746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
144.5,,14.850997726173315,7.575584651557793,0.0,4.605170185988092,10.211192816193375,4.973279507552487,10.822773793390082,,4.370712874773608,2.0794415416798357,5.726847747587197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244.6,,14.851027550211493,7.581719640125308,0.0,4.605170185988092,10.83248718315162,5.499624223253072,11.046116726621012,,4.852811208902689,2.0794415416798357,5.726847747587197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
198.9,97.35,15.29805579266097,7.561121589530238,0.6931471805599453,4.605170185988092,10.563362293832501,5.292802185859927,11.048983427103089,4.578312731818208,4.751864565138895,2.0794415416798357,5.84354441703136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,,15.605284891446876,7.607878073278507,0.0,4.605170185988092,,-inf,10.386839199301363,,4.912654885736052,2.0794415416798357,5.860786223465865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
228.6,39.93,14.990229819452273,7.604396348796338,0.0,4.605170185988092,10.726293637306721,5.431973751360711,12.187806836723281,3.6871279210751298,4.468204330914934,2.1972245773362196,5.808142489980444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
294.5,,14.834969604378283,7.560080465021827,0.0,4.605170185988092,11.016367571335246,5.685279003091641,11.473498330513536,,4.73795129722191,2.1972245773362196,5.802118375377063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120.3,98.67,15.579620614239637,7.560601162768557,0.0,4.605170185988092,10.102957072330092,4.789988622980633,10.858998997563564,4.591780948869076,5.281679725395013,2.772588722239781,5.8888779583328805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,7.04,15.410597587302254,7.5822291942764615,0.0,4.31748811353631,,-inf,11.097410021008562,1.951608170169951,3.152736022363656,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
837.3,46.16,14.842165227478214,7.587310506022615,0.0,4.605170185988092,12.074230682158914,6.7301824292103865,12.028738630247258,3.832113622199844,5.20893955539682,1.0986122886681098,5.6240175061873385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
194.0,,15.29676185468692,7.587817219993427,0.0,4.605170185988092,10.551799487914272,5.267858159063328,12.074767344752184,,5.069532935343741,1.0986122886681098,5.602118820879701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45.6,1.22,14.953231053457065,7.5652752818989315,0.0,4.605170185988092,9.057305735807121,3.8199077165203406,11.268928484460853,0.19885085874516517,3.6584202466292277,1.0986122886681098,7.1204443723924875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1093.4,,14.841244221086479,7.5652752818989315,0.0,4.605170185988092,12.401119557122035,6.997047386460899,13.262125319779487,,5.365976015021851,1.0986122886681098,5.54907608489522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84.7,,14.843765830837814,7.5688956634069955,0.6931471805599453,4.605170185988092,9.773190922421534,4.439115601658009,11.899595038494066,,4.758749273916392,1.0986122886681098,5.484796933490655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
252.7,,15.416273148375884,7.592870287844818,0.0,4.605170185988092,10.877371492602355,5.532203014394148,11.240526016049605,,4.789988622980633,1.0986122886681098,5.484796933490655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34.9,,15.598620561513709,7.607381425639791,0.0,4.605170185988092,8.791181936736017,3.5524868292083815,11.20026740644827,,4.454347296253507,1.0986122886681098,5.564520407322694,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
363.7,,14.841761809237665,7.565793282428515,0.0,4.605170185988092,11.12153632397805,5.896329351992943,11.28796776909041,,4.974662633637438,1.0986122886681098,5.572154032177765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
854.5,96.62,15.299882629377048,7.587817219993427,1.0986122886681098,4.605170185988092,12.070700130508055,6.750516502555645,12.204351164631833,4.57078575912626,5.02256386496153,1.0986122886681098,5.6240175061873385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83.7,27.29,15.29948841670407,7.5678626054638825,0.0,4.605170185988092,9.777436682335528,4.4272389774954295,10.983681255680219,3.306520334720247,4.651099117876491,0.6931471805599453,6.297109319933935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7.6,,15.604545485664202,7.5652752818989315,0.0,4.605170185988092,7.262628600974241,2.028148247292285,11.115964097353285,,3.9982007016691985,1.0986122886681098,5.25227342804663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240.2,9.21,15.298123226920255,7.577633832602728,0.0,4.605170185988092,10.817523744844832,5.481471909645883,11.241116741674738,2.2202898502672155,5.100475998096045,0.6931471805599453,5.272999558563747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
320.5,97.3,14.802165061212579,7.589841512182657,0.0,4.605170185988092,11.096411037342012,5.7698822763607245,11.581779660175402,4.577798989191959,4.799090878625398,0.6931471805599453,5.442417710521793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
311.4,32.26,14.787343086545663,7.553286605600419,0.0,4.605170185988092,11.11282096310416,5.741078259399898,13.555922137275179,3.4738280726970627,5.812337881210547,0.6931471805599453,3.5553480614894135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39.8,26.17,15.598627286070968,7.606387389772652,0.0,4.605170185988092,9.082768329953137,3.6838669122903918,10.824765825921322,3.2646137165420543,4.574710978503383,1.0986122886681098,5.424950017481403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
174.8,,14.843064629500986,7.603897968521881,0.0,4.605170185988092,10.49782769640809,5.163642463221435,11.363264690415821,,5.199601393608879,0.6931471805599453,5.231108616854587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105.6,68.74,15.408774981804749,7.563200592358071,0.0,4.605170185988092,9.897720957641791,4.659658371272161,11.222292375882184,4.230331271421687,5.104125637183595,0.6931471805599453,2.70805020110221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87.5,114.43,14.795493953339273,7.563719668414366,0.0,4.605170185988092,9.833853404046454,4.471638793363569,11.00973726833345,4.739963282329623,5.488110938180692,0.6931471805599453,2.70805020110221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
812.8,39.0,14.950395307702063,7.604396348796338,0.0,4.605170185988092,12.051662515381924,6.700485076824218,12.359788945313793,3.6635616461296463,4.9621450849358215,0.6931471805599453,2.70805020110221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4273.7,,14.844321076646665,7.562681246721884,2.1972245773362196,4.605170185988092,13.660284149748648,8.360235241557785,13.648416472501086,,5.618950539139504,0.6931471805599453,3.4339872044851463,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,0.02,14.905765689337322,7.551186867296149,0.0,4.605170185988092,,-inf,11.756326442104873,-3.912023005428146,2.7788192719904172,0.6931471805599453,3.4339872044851463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
247.2,17.42,14.90576602546799,7.602900462204755,0.0,4.605170185988092,10.846492267288653,5.510197725583535,11.641318679738628,2.857618971424357,5.588745664667843,0.6931471805599453,3.4339872044851463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
149.2,,15.302410824475363,7.559038255443384,0.0,4.605170185988092,,5.005287687769661,11.109757715910748,,3.8088822465086327,0.6931471805599453,5.198497031265826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0.0,,14.852735621608026,7.570443252057374,0.0,4.605170185988092,,-inf,12.014712362245504,,3.086486636822455,0.0,6.304448802421981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
250.6,82.07,14.843478612396202,7.563200592358071,0.0,4.605170185988092,10.447589332458783,5.523858042461968,11.058795184880783,4.4075725416416205,4.692264892839025,0.0,6.263398262591624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79.5,,15.295594397753863,7.601402334583733,0.0,4.499809670330265,9.685113857349672,4.375757021660286,10.841891964655394,,4.394449154672439,0.0,6.2285110035911835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37.5,,15.299077717147243,7.575584651557793,0.0,4.605170185988092,8.862412772509119,3.624340932976365,11.429543856031177,,4.546481189639412,0.0,6.285998094508865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67.2,0.17,14.851032875838998,7.578145472419466,0.0,4.605170185988092,9.565935733375337,4.207673247529104,12.100712129872347,-1.7719568419318752,2.631888840136646,0.0,6.322565239927284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100.2,38.07,14.95337048250017,7.564238475170491,0.0,4.605170185988092,,4.607168188650764,11.299038934918695,3.639426570394406,4.675628649636653,0.0,6.318968113746434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34.2,34.46,15.41175562627636,7.608374474380783,0.0,4.605170185988092,8.770423560886856,3.5322256440685598,11.776519741892919,3.5397992310997837,3.8815637979434374,0.0,6.318968113746434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
295.9,,15.406251567563526,7.587310506022615,0.0,4.499809670330265,10.927825188493417,5.690021559406164,10.766377507683169,,5.899349258200177,0.0,6.315358001522335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78.5,,15.52215485127658,7.607381425639791,0.6931471805599453,4.553876891600541,9.600542931018364,4.363098624788363,12.503544144801655,,4.778282803696737,0.0,6.315358001522335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
404.0,,15.434814243221167,7.607878073278507,0.0,4.605170185988092,11.268150890863057,6.0014148779611505,11.219520380615352,,4.915591745409362,0.0,6.240275845170769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.2,2.57,15.346926819013989,7.532623618788788,0.0,4.605170185988092,3.822098297900159,-1.6094379124341003,12.793859310432293,0.9439058989071284,3.0492730404820207,0.0,6.333279628139691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,,15.209192314958166,7.565793282428515,0.0,4.605170185988092,,-inf,11.376842247780562,,4.275276264727001,0.0,6.333279628139691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
187.6,30.32,14.953373046530414,7.565793282428515,0.0,4.605170185988092,,5.234312036572124,11.58338392861879,3.411807560774171,4.364371699435161,0.0,6.333279628139691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.8,,15.393514767628778,7.565793282428515,0.0,4.382026634673881,6.806829360392176,1.5686159179138452,11.661345470088502,,2.8735646395797834,0.0,6.361302477572996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
230.3,2.21,15.412565112132986,7.58629630715272,0.6931471805599453,4.605170185988092,10.677165783049569,5.439382806826639,11.72593786908498,0.7929925155296614,4.152613470346076,0.0,6.361302477572996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59.3,,15.077310569104938,7.5883236773352225,0.0,4.605170185988092,9.444273505833715,4.08260930600368,11.542484267211773,,2.4765384001174837,0.0,6.336825731146441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
202.1,,14.952525597140285,7.565793282428515,0.0,4.605170185988092,8.795370233853713,5.308762624409575,11.082142548877775,,4.629862798578463,0.0,6.336825731146441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
161.2,16.01,14.810214239408172,7.565793282428515,0.0,4.553876891600541,,5.0826458300725275,11.725194098132135,2.7732135270086236,3.0819099697950434,0.0,6.336825731146441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120.7,,15.560627829490336,7.565793282428515,1.9459101490553132,4.605170185988092,10.199279153693043,4.793308128103486,12.95370090907624,,3.8416005411316,0.0,6.361302477572996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70.7,5.72,15.406922779415336,7.580699752224563,0.0,4.605170185988092,9.684547653482491,4.258445572902527,11.608235644774552,1.7439688053917064,3.7232808808312687,0.0,6.361302477572996,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8.3,15.15,15.332841734085575,7.5822291942764615,0.0,4.605170185988092,7.358830898342354,2.1162555148025524,11.289781913656018,2.7180005319553784,3.6938669956249757,0.0,6.361302477572996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11.2,5.28,14.847264481180003,7.559038255443384,0.0,4.605170185988092,7.873521654316818,2.4159137783010487,10.877348835532215,1.6639260977181702,4.4796069630127455,0.0,6.1070228877422545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
142.6,2.61,14.95088412760384,7.580699752224563,0.0,4.605170185988092,10.198132825539048,4.960043507980195,11.14438034846101,0.959350221334602,4.135166556742356,0.0,6.1070228877422545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22.0,,15.333139494221157,7.575584651557793,0.0,4.605170185988092,8.50041319137622,3.091042453358316,11.25383084937036,,3.8815637979434374,0.0,6.1070228877422545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
486.9,68.23,15.29751729072578,7.5652752818989315,0.0,4.499809670330265,11.524752251999576,6.188058763188655,11.930477234213539,4.222884350827332,4.820281565605037,0.0,6.175867270105761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
