Direct GHG Emissions (Metric Tons CO2e),Water Intensity (All Water Sources) (gal/ft²),log_Property Id,log_Year Built,log_Number of Buildings - Self-reported,log_Occupancy,log_Weather Normalized Site Natural Gas Use (therms),log_Direct GHG Emissions (Metric Tons CO2e),log_Property GFA - Self-Reported (ft²),log_Water Intensity (All Water Sources) (gal/ft²),log_Source EUI (kBtu/ft²),log_Community Board,log_Census Tract,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
439.8,50.41,15.079109462220142,7.5688956634069955,0.0,4.605170185988092,11.411062160268498,6.086320078120661,11.95495391238544,3.9201895680945396,4.485259889315534,2.0794415416798357,5.752572638825633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.6,,14.945205083327414,7.563200592358071,0.0,4.605170185988092,10.518859660726404,5.190732155868099,11.048251607225382,,5.0401940963378005,2.1972245773362196,11.287303845780478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437.7,38.19,14.795257100056013,7.564238475170491,0.0,4.605170185988092,9.21325611705708,6.081533744196849,11.267881337202681,3.6425737012374246,4.9279780604152466,1.791759469228055,4.219507705176107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6619.5,54.97,15.024903347597384,7.59337419312129,0.0,4.605170185988092,14.03565842669867,8.79777511737771,14.417090544998729,4.006787581872569,5.69204721843778,1.6094379124341003,4.77912349311153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255.8,135.33,15.048955558839841,7.563719668414366,0.0,4.605170185988092,10.876317395410698,5.5443958891447425,11.175674925549954,4.907716240088415,4.8307108619020225,2.302585092994046,5.438079308923196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344.8,,15.583821752592224,7.581209826196346,0.0,4.605170185988092,11.149881711723449,5.842964538789538,11.973049198382192,,5.012633296758929,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431.0,23.33,15.579016289649934,7.576097340623111,0.0,4.605170185988092,11.415703959746649,6.066108090103747,12.319401330837177,3.1497400860333387,4.310799125385514,1.9459101490553132,5.209486152841421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0,85.1,14.777737480535249,7.581209826196346,0.0,4.605170185988092,7.876638460975463,2.6390573296152584,11.57919997840085,4.443827035579329,5.431973751360711,1.791759469228055,3.871201010907891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104.9,29.83,14.785094063933471,7.558516743045645,0.0,4.605170185988092,,4.653007515402251,11.01794038142337,3.395514598526657,5.116195789756748,1.6094379124341003,4.406719247264253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.8,,15.408297611059364,7.604396348796338,0.0,4.605170185988092,,4.530446639792155,11.389627248625734,,5.078916801512661,2.4849066497880004,5.420534999272286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215.4,43.05,14.847031380613519,7.560080465021827,0.0,4.605170185988092,10.610549965605257,5.372496764722288,10.954221760959774,3.7623622308737397,4.752727750345706,2.4849066497880004,5.53338948872752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,18.15,14.202717325751083,7.585788821732034,0.0,4.442651256490317,,,14.858586175879479,2.8986705607108596,5.256974403013654,1.6094379124341003,4.875197323201151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147.5,110.6,15.561951828768274,7.60489448081162,0.0,4.605170185988092,,4.993828175779875,10.827964684213782,4.7059200890882344,4.418840607796598,1.0986122886681098,5.220355825078324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.1,,15.298502771988296,7.5688956634069955,0.0,4.605170185988092,10.942036624270587,5.704115752446321,10.846381266204817,,5.02912987673242,2.4849066497880004,5.659482215759621,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220.4,49.22,15.41529078472043,7.59488438721652,0.0,4.605170185988092,10.72447370459028,5.39544407727876,10.930961813370898,3.89630004496291,5.382198850528739,1.791759469228055,4.276666119016055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318.3,46.72,14.847401322253921,7.589335823170617,0.0,4.605170185988092,12.468046449162369,7.184098306763924,12.866446086471125,3.8441723385199715,4.953006181259619,1.791759469228055,4.499809670330265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.0,82.33,15.41004252675444,7.56164174558878,0.0,4.605170185988092,11.103934147085505,5.799092654460526,11.139975948538744,4.410735561310335,5.054971107916307,1.6094379124341003,10.106469212026385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306.4,45.78,14.952377067241152,7.5652752818989315,0.0,4.605170185988092,10.973739803490632,5.724891437866436,11.413105129688017,3.8238473145244205,4.687671407499835,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646.3,92.08,15.297431866894025,7.555381944240273,0.0,4.605170185988092,10.37069978946884,6.47126379226885,11.272712048960424,4.522657764413627,5.5258512661635395,1.6094379124341003,4.02535169073515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215.0,,14.793074360190191,7.562681246721884,0.0,4.605170185988092,,5.3706380281276624,10.885566024948286,,4.75960653929251,1.3862943611198906,4.574710978503383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637.0,15.28,14.880347149105702,7.553810852008231,0.0,4.605170185988092,3.4688560301359703,6.456769655572163,11.686441701802444,2.7265447837383743,5.0826458300725275,1.6094379124341003,4.060443010546419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268.6,65.34,15.290442889120426,7.564238475170491,0.0,4.605170185988092,10.94301840306714,5.593223284089137,11.296012463406655,4.179604406172924,4.686750172980514,2.1972245773362196,5.3612921657094255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213.7,54.68,14.904979170345923,7.580699752224563,0.0,4.605170185988092,10.565822370475924,5.364573162325102,11.112447898373103,4.001498011855749,4.26689632742025,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,,14.801119868277112,7.5822291942764615,0.0,4.605170185988092,,,12.514071918744849,,5.024538199265247,1.0986122886681098,5.308267697401205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614.3,,15.335535666836133,7.570443252057374,0.0,4.605170185988092,12.72065550204886,7.3866567051634835,12.916076943156542,,5.2278949022514904,1.6094379124341003,4.919980925828125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182.0,31.13,14.845453137208661,7.550661243105336,0.0,4.605170185988092,10.535556883587484,5.204006687076795,11.141745834828614,3.4381719844535166,4.163559631243574,2.0794415416798357,9.680406499268875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.9,,15.298556559484805,7.565793282428515,0.0,4.605170185988092,10.989578441317226,5.719983853994209,11.268302881978894,,4.794963757620747,1.0986122886681098,5.003946305945459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767.2,,15.585699548166719,7.580699752224563,0.6931471805599453,4.605170185988092,11.947724754625343,6.642747523569229,12.614865543731012,,4.574710978503383,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120.3,89.29,15.420901090796592,7.563200592358071,0.0,4.553876891600541,7.575789758727007,4.789988622980633,10.920889785778694,4.491889499529125,4.308110951723713,2.1972245773362196,10.012386799492118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289.1,,15.297029640691587,7.563719668414366,0.0,4.605170185988092,10.987417582418097,5.666772649022301,11.479596163321366,,4.678420647727684,1.6094379124341003,9.975854724662028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411.8,104.19,14.791515191192495,7.581719640125308,0.0,4.605170185988092,,6.0205377945936895,10.95835691825632,4.646216155424092,5.0770470596155075,2.302585092994046,5.075173815233827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413.5,,15.30051001146413,7.582738488914411,0.0,4.605170185988092,11.375858687373372,6.024657514463746,13.345506928718539,,3.929862923556477,0.0,3.044522437723423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,,15.298489835323371,7.570443252057374,0.0,4.605170185988092,,,11.01026640387063,,3.6109179126442243,2.70805020110221,6.313548046277095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.6,14.22,14.16778583755832,7.586803535162581,0.0,4.382026634673881,9.256441208858845,4.018183201256536,13.176501122503531,2.6546494243750947,5.413875707182309,1.6094379124341003,4.02535169073515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,75.39,15.244759757475009,7.607381425639791,0.0,4.605170185988092,4.800736969532067,-0.35667494393873245,11.407564949312402,4.32267464022361,5.585374243605899,1.6094379124341003,4.430816798843313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.2,53.96,14.68434399700122,7.582738488914411,0.0,4.605170185988092,11.34095376316944,6.103005921840889,11.371200597317179,3.988243031339555,5.192401140956488,2.0794415416798357,4.882801922586371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942.2,46.59,14.795383603955749,7.586803535162581,0.0,4.605170185988092,13.690273812301655,8.505565855175258,13.779883380321124,3.8413859258287055,5.28269598564508,1.791759469228055,9.268703615273097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258.3,93.17,15.075971251378673,7.604396348796338,0.0,4.605170185988092,10.879289816383768,5.554121700101795,11.498897531985586,4.534425781462334,5.272486606513515,0.6931471805599453,3.7612001156935624,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.7,,15.39491576988478,7.558516743045645,0.0,4.605170185988092,10.101842386642065,4.75960653929251,11.396369176551667,,5.324959297494458,1.6094379124341003,4.30406509320417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360.9,67.4,15.292603801909564,7.570443252057374,0.0,4.605170185988092,,5.8886009116487426,11.650946762867603,4.210645017918261,4.578826210648489,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.0,10.95,14.74731118712732,7.552237287560802,0.0,4.605170185988092,3.6428355156125294,5.3230099791384085,12.430954684798103,2.3933394562625097,5.267342562248606,1.3862943611198906,4.9344739331306915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.6,41.22,15.211071105072506,7.60489448081162,0.0,4.605170185988092,10.926830168897085,5.604330395684541,11.502086939789233,3.718923575462313,5.0330488889331555,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182.8,,14.89572361411692,7.557994958530806,0.0,4.605170185988092,10.374525022184661,5.20839265902005,10.932285203588544,,4.976733742420574,1.6094379124341003,4.30406509320417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703.8,40.58,14.95081954380224,7.582738488914411,0.0,4.605170185988092,11.864959556794208,6.5564942248874845,12.168656303519741,3.7032753343976688,4.819474788635096,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.0,32.7,15.300155925431117,7.562161631225652,0.0,4.605170185988092,9.936491868482856,5.313205979041787,10.914652005343926,3.487375077903208,4.7086288943563215,1.9459101490553132,5.056245805348308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.2,40.24,15.298938208740614,7.5766097669730375,0.0,4.605170185988092,11.130497453500347,5.790571604728592,11.672813937848483,3.6948615257914836,4.562262684976814,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289.0,88.58,15.583199816702912,7.5678626054638825,0.0,4.605170185988092,10.976193826072002,5.666426688112432,11.166257427370521,4.483906098495052,4.857484114602081,2.3978952727983707,10.016860879703811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363.0,,15.298555878648497,7.5678626054638825,0.0,4.605170185988092,11.21332329628393,5.8944028342648505,11.132104187774823,,5.17953383055807,1.6094379124341003,10.030164255362632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434.2,189.91,15.576053488331056,7.563719668414366,0.0,4.605170185988092,,6.073505257444191,11.03488966402723,5.246550275726154,5.272999558563747,1.3862943611198906,10.038979521973285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.8,,15.269199981420336,7.57095858316901,0.0,4.605170185988092,11.310405282483078,6.237933923725689,11.783257899086896,,4.741447804280639,2.6390573296152584,10.839600519357369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276.6,160.46,14.851435766076028,7.5652752818989315,0.0,4.605170185988092,10.932969460263294,5.622572419230658,10.900805123052656,5.07804469032551,5.006627272698717,2.4849066497880004,5.53338948872752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275.1,25.15,14.953355739198676,7.565793282428515,0.0,4.605170185988092,,5.617134667930529,11.254154736012868,3.224857896545748,4.993149979755236,1.6094379124341003,4.330733340286331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494.1,,14.953765586104645,7.564238475170491,0.0,4.605170185988092,8.050575822314567,6.202737925851705,11.680581676011226,,4.713127327493184,2.0794415416798357,4.941642422609304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6,27.79,15.211861927415406,7.601901959875166,0.0,4.605170185988092,5.712411801354255,0.47000362924573563,10.865000185131196,3.3246762437544124,5.149237143533884,1.3862943611198906,4.465908118654584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676.4,,15.410052270875843,7.563200592358071,0.0,4.605170185988092,10.13291929169142,6.516784617024425,11.477764499876638,,4.948759890378168,1.9459101490553132,6.0473721790462776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266.0,,14.810795078357792,7.580699752224563,0.0,4.605170185988092,10.732593801529601,5.583496308781699,11.301179216941446,,4.772378104971998,2.4849066497880004,5.631211781821365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.8,809.88,15.406312290537796,7.565793282428515,0.0,4.605170185988092,10.631137603943138,5.302309387817574,10.858998997563564,6.696886088543315,4.817050545023591,2.1972245773362196,11.287303845780478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369.8,,15.578964684042603,7.581719640125308,0.6931471805599453,4.605170185988092,11.029901437032084,5.912962318953024,11.260314482240034,,4.493120682179469,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379.8,26.83,14.797280743160437,7.562681246721884,0.0,4.605170185988092,11.177559016739616,5.939644798378185,11.79506219036638,3.2895206644375325,4.6520537718869415,1.9459101490553132,5.25227342804663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.4,23.19,15.21148219285866,7.561121589530238,0.0,4.605170185988092,9.653691970224491,5.478135793123873,11.002683004464819,3.1437211512674406,4.784152841516532,2.0794415416798357,9.615938804529582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082.2,74.23,14.850928843447548,7.585281078639126,0.0,4.605170185988092,12.314655264632915,6.986751285208635,12.154779351142624,4.307168381129456,5.4289069362516384,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,,14.057248948668876,7.579167967396076,0.0,4.605170185988092,,,12.346673366467003,,5.023222409601727,1.6094379124341003,4.6443908991413725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208.0,79.93,15.416292112001633,7.605392364814935,0.0,4.553876891600541,10.593238974026894,5.337538079701318,11.239685271415658,4.381151251637927,4.761318868478023,2.772588722239781,6.82001636467413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.3,,15.211478726559752,7.555381944240273,0.0,4.605170185988092,10.82264018526252,5.772375266121813,11.3290026268093,,4.883559211528279,1.9459101490553132,5.187385805840755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.8,,14.844124827296401,7.603897968521881,0.0,4.605170185988092,11.124720047752026,5.885548321516433,11.487453798996558,,4.74406218485471,2.0794415416798357,5.37989735354046,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210.6,56.27,15.299855431653677,7.569411792450712,0.0,4.605170185988092,10.588058058345213,5.349960599699875,10.944400104404862,4.030161533445187,4.673762977453703,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253.9,25.17,14.95157147775485,7.60489448081162,0.0,4.605170185988092,10.862312731845726,5.536940488710632,12.36933879578897,3.2256528091472245,4.943782987108415,1.791759469228055,4.584967478670572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
